X	Y	Test ascending data	Test ascending data description	false
-8,053869548422174	30,203442312328548
-5,496629489230942	32,260827896906
-6,295730657446477	31,81097421901147
-6,301187143181769	32,629828568922186
-4,798275318580767	33,996764101886086
-1,3517008193178275	32,51820908107879
-1,8824883051025183	35,91468713014734
-1,3463708483565364	34,53265027679725
0,9345331284576983	35,651817493409055
2,344156025837653	37,066582707800194
0,10394555025561791	34,54439761108237
4,172612925968129	34,630791681788466
4,597488113109558	35,049007995845386
6,369099320289955	39,167545728578425
5,127098553193383	39,46780820313917
5,3462928085111345	36,230093922942146
6,304945843068179	39,379604287217155
9,651513261433845	40,16809879974552
9,80522393278875	39,01533523794719
11,277220895938289	37,70029121377026
12,504560066490006	38,78778809680388
13,961062091031456	42,140526499093994
12,626415999239029	40,1394530269774
16,369466242878516	43,16913537554722
17,318268797947976	39,91045357196527
18,528788260319356	42,508653270283844
18,836297293023193	41,445260240889056
17,484255135936337	44,20930388675821
18,63414672948695	43,66380621411418
19,033963389077798	44,441584842775534
20,261661858037478	45,92289265297602
24,169306198393667	43,24352565642117
23,23269514067647	45,62709130481985
26,14078303623019	45,470751859740446
26,278386081006417	43,94606017321268
26,730585027259725	47,212463022375445
26,659649093251478	47,50891370780535
30,422663179479578	47,689703442948996
31,365038168250415	48,7442909264934
31,36255841293505	46,06956938462943
33,320227109370386	49,68479347225062
34,06462658125629	50,129146797096055
35,53206241931885	47,1434458733021
36,672396814137784	49,803232724379455
36,89673399344046	48,20450109523064
37,66507761942828	51,90711784513447
38,39330692867203	49,70355639118428
38,446915647275915	50,50503616806914
40,47135989085343	51,40097335393043
39,1860480285419	50,765837435556335
35	39
-8	51
-6	55
1000	1000
-1000	-1000
